BMS-ID,AreaNum,OwnerCode,LocationID,,ID,X,Y,AMGX,AMGY,GrpNum,DetNum,Zone,ExitDist,RegionID,Suburb,EnableLogging,VersionNumber,Comment,ApplyThreshHold,ThreshHold,ArrivalLagTime,st1,st2,st3,typ,mnt,sub,lin,ind,con,dwg,cto,cmn,lmn,dmn,atf,ccd,pri,seq,link,vid_site,at,atd,volocc,at_st,at_fi,lcmVers,IntGrpNo,Approaches,Patching,Cost
10613,B0613,B,469,#N/A,469,153.074423,-27.532869,507353,6954537,NULL,NULL,NULL,0,9,MT.GRAVA,Y,1249568143,N7027945P Sunnybank Hut SCATS not STREAMS PILOT,N,NULL,0,LOGAN RD,GORDON PDE,HERRICK ST,1,B,8,42,1/01/1988,25,S2396/3,,Y,Y,Y,Y,10/04/2002,,1,,Y,Across Gordon & Logan (northern side),1/01/1988,Y,7:00:00,21:00:00,L,0,4,,1
10614,B0614,B,470,#N/A,470,153.078227,-27.536968,507729,6954083,NULL,NULL,NULL,0,9,MT.GRAVA,Y,1249568143,SCATS STREAMS PILOTN N7027946P Sunnybank Hut,N,NULL,0,LOGAN RD,SHIRE RD,SELBORNE ST,1,B,8,43,1/01/1988,25,S2391/3,L,Y,Y,Y,Y,6/08/1998,,2,,Y,Across Shire  Selbourne & Logan (Southern crossing),1/01/1988,Y,7:00:00,21:00:00,L,0,6,,1
10615,B0615,B,471,#N/A,471,153.079956,-27.539171,507900,6953839,NULL,NULL,NULL,0,9,MT.GRAVA,Y,1249568143,SCATS STREAMS PILOT N7027947P Sunnybank Hut,N,NULL,0,LOGAN RD,CREEK RD,NULL,1,B,8,44,1/01/1988,25,S2393/2,,Y,Y,Y,Y,2/09/1998,,3,,Y,All crossing,1/01/1988,Y,7:00:00,21:00:00,L,0,3,,1
10616,B0616,B,472,#N/A,472,153.081545,-27.54197,508057,6953529,NULL,NULL,NULL,0,9,MT.GRAVA,Y,1249568143,N7027948P Sunnybank Hut SCATS not STREAMS PILOT,N,NULL,0,LOGAN RD,BROADWATER RD,NULL,1,B,8,45,1/01/1988,25,S2389/2,L,Y,Y,Y,Y,27/06/2002,,4,,Y,Across Logan. 1/1/88 Broadwater 31/1/90,1/01/1988,Y,7:00:00,21:00:00,L,0,3,,1
10617,B0617,B,904,#N/A,904,153.079704,-27.55294,507875,6952314,NULL,NULL,NULL,0,9,MT.GRAVA,Y,1249568143,Was N7036385P & 84P to SBK BCC MtGrvt MUX Eth - SCATS not STREAMS PILOT,N,NULL,0,LOGAN RD,DAWSON RD,KLUMPP RD,1,B,0,46,1/01/1988,25,S2386/3,,Y,Y,Y,,22/05/1997,,1,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10618,B0618,B,474,#N/A,474,153.080037,-27.556443,507908,6951926,NULL,NULL,NULL,0,9,MT.GRAVA,Y,1249568143,N7036384P Sunnybank Hut SCATS not STREAMS PILOT,N,NULL,0,LOGAN RD,NORTON ST,NULL,1,B,0,47,1/01/1988,25,S&W2390,L,Y,Y,Y,,25/03/2004,,1,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10621,B0621,B,477,#N/A,477,153.07241,-27.456804,507154,6962961,NULL,NULL,NULL,0,8,MORNINGS,Y,1249568143,N7026524P Wynnum Hut,N,NULL,0,THYNNE RD PED AT,BALMORAL HIGH SCHOO,NULL,2,B,0,32,20/01/1989,25,S&W2404,,Y,Y,Y,,11/08/1995,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10622,B0622,B,478,#N/A,478,153.096657,-27.520654,509551,6955890,NULL,NULL,NULL,0,8,MT.GRAVA,Y,1249568143,N7004794P Newnham Rd Mux,N,NULL,0,CREEK RD,GREENMEADOW RD,TRISTANIA WAY,1,B,0,19,9/03/1989,25,S2418/2,,Y,Y,Y,,27/11/2001,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10623,B0623,B,479,#N/A,479,153.178833,-27.456948,517675,6962945,NULL,NULL,NULL,0,8,MANLY,Y,1249568143,SCATS STREAMS PILOT N7010250P Wynnum Mux         S,N,NULL,0,GORDON PDE PED AT,PERANGA ST,NULL,2,B,0,58,24/11/1988,25,S2397/1,,Y,Y,Y,,21/08/1995,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10624,B0624,B,480,#N/A,480,153.028945,-27.486914,502857,6959627,NULL,NULL,NULL,0,11,WOOLLOON,Y,1249568143,BCC Wgabba Hut,N,NULL,0,ANNERLEY RD PED AT,MATER PED CROSSING,NULL,2,B,1,32,25/05/1990,14,S1780/3,L,Y,Y,Y,Y,18/06/2002,,4,,N,All,18/06/2002,Y,1:00:00,1:00:00,L,0,2,1005/99-R5/9,1
10625,B0625,B,724,#N/A,724,153.053019,-27.511679,505237,6956884,NULL,NULL,NULL,0,5,GRENNSLO,Y,1249568143,SCATS STREAMS PILOT BCC Logan Rd Mux,N,NULL,0,LOGAN RD,ELLENA ST,SACKVILLE ST,1,B,0,51,23/08/1996,25,S3362,,Y,Y,Y,Y,23/11/2004,,32,,Y,,23/08/1996,Y,7:00:00,21:00:00,L,0,4,,1
10626,B0626,B,725,#N/A,725,153.053535,-27.512808,505288,6956759,NULL,NULL,NULL,0,5,GRENNSLO,Y,1249568143,SCATS STREAMS PILOT BCC Logan Rd Mux,N,NULL,0,LOGAN RD,PLIMSOLL ST,NULL,1,B,0,53,23/08/1996,25,S3363,,Y,Y,Y,Y,23/08/1996,,32,,Y,,23/08/1996,Y,7:00:00,21:00:00,K,0,3,,1
10627,B0627,B,1780,#N/A,1780,152.976508,-27.5889,507104,6962643,NULL,NULL,NULL,0,4,INALA,Y,1249568143,SCATS STREAMS PILOT N7005977P Inala MUX,N,NULL,0,ROSEMARY ST,AZALEA ST,NULL,1,B,0,85,27/08/2008,25,S1B0627,L,Y,Y,Y,Y,27/08/2008,,32,,Y,,27/08/2008,Y,7:00:00,21:00:00,L,0,2,,0
10628,B0628,B,481,#N/A,481,152.982223,-27.527804,498239,6955098,NULL,NULL,NULL,0,4,SHERWOOD,Y,1249568143,BCC Oxley Rd Mux,N,NULL,0,OXLEY RD PED AT,PLUMER ST,NULL,2,B,0,26,14/09/1989,14,S&W2429,L,Y,Y,Y,Y,7/02/2003,,32,,N,Ped. Crossing,14/09/1989,Y,7:00:00,21:00:00,L,0,2,,1
10629,B0629,B,18203,#N/A,18203,152.992034,-27.593487,499209,6947823,NULL,NULL,NULL,NULL,NULL,DURACK,Y,0,SCATS STREAMS PILOT,N,NULL,0,INALA AVENUE,TAVERN ENTRANCE,NEW ROAD,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10630,B0630,B,483,#N/A,483,153.059048,-27.517367,505833,6956254,NULL,NULL,NULL,0,5,HOLLAND,Y,1249568143,SCATS STREAMS PILOT BCC Logan Rd Mux,N,NULL,0,LOGAN RD,VICTOR ST,NULL,1,B,4,55,3/04/1990,25,S2472/2,L,Y,Y,Y,Y,25/06/2001,,7,,N,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,,1
10631,B0631,B,18556,#N/A,18556,153.003505,-27.655756,507104,6962643,NULL,NULL,NULL,0,4,LARAPINT,Y,1249568143,N7040990P Inala Mux,N,NULL,0,JOHNSON RD,PARADISE RD,NULL,1,B,0,83,22/09/2006,25,S1B0631,L,Y,Y,Y,N,22/09/2006,,1,,N,Not operation as of 22/09/2006,1/01/2001,Y,0:00:00,0:00:00,L,0,0,,1
10632,B0632,B,1670,#N/A,1670,153.050713,-27.498841,505009,6958306,NULL,NULL,NULL,0,18,COORPARO,Y,1249568143,SCATS STREAMS PILOT N7067364P Cavendish Rd Mux,N,NULL,0,OLD CLEVELAND RD,MAIN AVE,NULL,1,B,0,13,21/03/2007,25,S1/B063,L,Y,,Y,,10/03/2007,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,0,,1
10633,B0633,B,486,#N/A,486,153.098174,-27.512492,509701,6956794,NULL,NULL,NULL,0,8,CARINDAL,Y,1249568143,5 second yellows all Phases N7005737P Creek Rd Mux,N,NULL,0,CREEK RD,DONNINGTON RD,GALLIPOLI ST,1,B,0,47,24/01/1990,25,S1735/3,,Y,Y,Y,Y,10/01/2001,,1,,N,,0000-00-00,Y,7:00:00,21:00:00,L,0,4,,1
10634,B0634,B,487,#N/A,487,153.090173,-27.527208,508910,6955164,NULL,NULL,NULL,0,8,MT.GRAVA,Y,1249568143,N7006483P Newnham Rd Mux,N,NULL,0,CAVENDISH RD,CAMLET RD,NULL,1,B,0,48,30/08/1990,25,S2521/2,L,Y,Y,Y,Y,10/05/2001,,1,,N,All,8/09/1993,Y,7:00:00,21:00:00,L,0,3,,1
10635,B0635,B,488,#N/A,488,153.101907,-27.491446,510070,6959125,NULL,NULL,NULL,0,8,CARINA,Y,1249568143,SCATS STREAMS PILOT N7006485P Creek Rd Mux,N,NULL,0,CREEK RD,MEADOWLANDS RD,NULL,1,B,0,52,13/09/1990,25,S2503/2,,Y,Y,Y,Y,21/01/2002,,1,,Y,ACROSS MEADOWLANDS,13/09/1990,Y,7:00:00,21:00:00,L,0,3,,1
10636,B0636,B,489,#N/A,489,153.06006,-27.571331,505933,6950277,NULL,NULL,NULL,0,9,MACGREGO,Y,1249568143,BCC Sunnybank Hut  SCATS not STREAMS PILOT,N,NULL,0,McCULLOUGH ST,WOODSIANA ST,NULL,1,B,0,38,29/11/1990,25,S2527,,V,Y,N,Y,17/02/2000,,1,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,,1
10637,B0637,B,490,#N/A,490,153.061992,-27.571638,506124,6950243,NULL,NULL,NULL,0,9,MACGREGO,Y,1249568143,BCC Sunnybank Hut  STREAMS PILOT,N,NULL,0,McCULLOUGH ST,CANNA ST,NULL,1,B,0,37,29/11/1990,25,S2528,L,Y,Y,Y,Y,17/02/2000,,1,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,,1
10638,B0638,B,728,#N/A,728,153.034468,-27.569895,503403,6950436,NULL,NULL,NULL,0,9,COOPERS,Y,1249568143,SCATS STREAMS PILOT N7047397P Salisbury Mux,N,NULL,0,BOUNDARY RD,HALT ST,NULL,1,B,0,36,14/05/2000,25,S3861,,Y,N,Y,,14/05/2000,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,A23-R1/3,1
10639,B0639,B,729,#N/A,729,153.029532,-27.50108,502915,6958058,NULL,NULL,NULL,0,11,DUTTON P,Y,1249568143,SCATS STREAMS PILOT BCC Wgabba Hut,N,NULL,0,ANNERLEY RD,TAMAR ST,RUSK ST,1,B,2,34,20/08/1992,26,S&W1675,L,Y,Y,Y,Y,10/10/2006,,22,,N,All Crossings. A/T Off Special Time 6.30am for Blind School,20/08/1992,Y,6:30:00,21:00:00,K,0,4,1002/7-R5/10,1
10640,B0640,NULL,18586,#N/A,18586,153.0857,-27.565,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Y,0,NULL,N,NULL,0,LINK ST WEST,GARDEN CITY ENTRANCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10641,B0641,NULL,18587,#N/A,18587,153.08872,-27.563471,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Y,0,NULL,N,NULL,0,Newnham Rd,Link St,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10642,B0642,B,763,#N/A,763,153.166988,-27.484919,516504,6959848,NULL,NULL,NULL,0,8,WAKERLEY,Y,1249568143,N7010238P Wynnum Mux,N,NULL,0,GREEN CAMP RD,RICKERTT RD,NULL,1,B,0,35,1/04/1993,25,S&W1980,L,Y,Y,Y,Y,23/06/2005,,32,,N,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,,1
10643,B0643,B,717,#N/A,717,153.026811,-27.483474,502646,6960008,NULL,NULL,NULL,0,11,STH.BRIS,Y,1249568143,Decommissioned 6/5/2011 BCC Wgabba Hut       SCATS STREAMS PILOT,N,NULL,0,VULTURE ST,STANLEY ST PED,NULL,2,B,1,35,15/02/1991,25,S2613/2,,Y,Y,Y,Y,12/12/2003,Y,5,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,2,1002/16-R5/11,1
10644,B0644,B,773,#N/A,773,152.9495,-27.597378,495004,6947392,NULL,NULL,NULL,0,4,INALA,Y,1249568143,Being altered by Horizon Alliance for interim works S1/2960/4_6 N7007403P Inala Mux  SCATS STEAMS PILOT,N,NULL,0,GARDEN RD,PROGRESS RD,NULL,1,B,0,50,29/10/1993,25,S2960/2,L,Y,Y,Y,Y,29/10/1993,,32,,Y,,29/10/1993,Y,7:00:00,21:00:00,L,0,4,,2
10645,B0645,B,690,#N/A,690,153.081565,-27.545681,508059,6953118,NULL,NULL,NULL,0,9,MTGRAV,Y,1249568143,N7014570P Sunnybank Hut  SCATS not STREAMS PILOT,N,NULL,0,LOGAN RD,WISHART RD,NULL,1,B,8,48,15/10/1996,25,S2614/2,,Y,Y,Y,Y,15/10/1996,Y,5,,Y,,15/10/1996,Y,6:30:00,21:00:00,L,0,3,,1
10646,B0646,B,18204,#N/A,18204,153.048892,-27.498579,0,0,NULL,NULL,NULL,0,20,NULL,Y,0,Test line on City Depot system for STREAMS PILOT,N,NULL,0,CITY DEPOT,STREAMS PILOT,TEST LINE,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10647,B0647,B,466,#N/A,466,153.077741,-27.552669,507681,6952344,NULL,NULL,NULL,0,9,MT.GRAVA,Y,1249568143,SCATS STREAMS PILOT N7036387P Sunnybank Hut,N,NULL,0,KLUMPP RD PED AT,CLAIRVAUX COLLEGE,NULL,2,B,0,51,1/01/1988,14,S2668/2,,Y,Y,Y,,6/11/2002,,1,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10648,B0648,B,722,#N/A,722,153.07502,-27.564162,507412,6951071,NULL,NULL,NULL,0,9,MACGREGO,Y,1249568143,N7009906P Sunnybank Hut,N,NULL,0,SPRINGFIELD ST PED,MACGREGOR HIGH SCHO,NULL,2,B,0,24,24/04/1992,26,S&W2760,L,Y,N,Y,,31/08/2005,,32,,N,,0000-00-00,Y,7:00:00,21:00:00,K,0,2,,1
10649,B0649,B,762,#N/A,762,153.05572,-27.570825,505504,6950333,NULL,NULL,NULL,0,9,SUNNYBAN,Y,1249568143,N7010867P Sunnybank Mux STREAMS PILOT,N,NULL,0,McCULLOUGH ST,STATION RD,NULL,1,B,0,40,10/05/1993,14,S&W2833,L,Y,Y,Y,Y,5/02/2003,,32,,N,,10/05/1993,Y,7:00:00,21:00:00,L,0,3,,1
10650,B0650,B,18555,#N/A,18555,153.153323,-27.490896,507104,6962643,NULL,NULL,NULL,0,18,GUMDALE,Y,1249568143,SCATS STREAMS PILOT 3G test19 +61403390369,N,NULL,0,NEW CLEVELAND RD,TILLEY RD,NULL,1,B,0,12,0000-00-00,0,,L,N,Y,N,,0000-00-00,,32,,N,,0000-00-00,N,0:00:00,0:00:00,L,0,0,,1
10651,B0651,B,781,#N/A,781,153.044533,-27.498588,504398,6958334,NULL,NULL,NULL,0,8,STONES C,Y,1249568143,3 sec all reds N7009598P Cavendish Rd Mux  SCATS not STREAMS PILOT,N,NULL,0,OLD CLEVELAND RD,LOGAN RD,NULL,1,B,67,67,4/06/1995,27,S2982/2,,Y,Y,Y,Y,22/09/2008,,3,,Y,,4/06/1995,Y,6:30:00,22:00:00,L,0,4,,1
10652,B0652,B,817,#N/A,817,153.046364,-27.501197,504579,6958045,NULL,NULL,NULL,0,8,STONES C,Y,1249568143,SCATS STREAMS PILOT N7026591P Cavendish Rd Mux,N,NULL,0,LOGAN RD,MONTAGUE ST,NULL,1,B,6,65,7/03/1996,28,2983,,Y,Y,Y,Y,23/07/2009,,1,,Y,,7/03/1996,Y,6:30:00,22:00:00,L,0,3,,1
10653,B0653,B,699,#N/A,699,153.046748,-27.498732,504617,6958318,NULL,NULL,NULL,0,8,STONES C,Y,1249568143,SCATS SCREAMS PILOT N7026706P Cavendish Rd Mux,N,NULL,0,OLD CLEVELAND RD,MONTAGUE ST,LAURA ST,1,B,67,68,3/03/1996,25,S2984,Q,Y,Y,Y,Y,3/03/1996,,4,,Y,,3/03/1996,Y,18:15:00,15:15:00,L,0,5,,1
10654,B0654,B,813,#N/A,813,152.934489,-27.592764,493520,6947903,NULL,NULL,NULL,0,4,WACOL,Y,1249568143,INTERSECTION UPGRADE 1/6/2011 MIPO PROJECT N7011953P Inala MUX    SCATS STREAMS PILOT,N,NULL,0,BOUNDARY RD,PROGRESS RD,NULL,1,B,0,42,13/09/1994,25,S2973/2,,Y,Y,Y,Y,13/09/1994,,32,,Y,All Crossings,13/09/1994,Y,7:00:00,21:00:00,L,0,4,,2
10655,B0655,B,805,#N/A,805,153.068405,-27.470518,506758,6961443,NULL,NULL,NULL,0,8,MORNINGS,Y,1249568143,SCATS STREAMS PILOT BCC Wynnum Hut,N,NULL,0,WYNNUM RD,JACK FLYNN MEMORIAL,NULL,1,B,1,36,9/09/1994,27,S3035/2,L,Y,Y,Y,Y,5/07/2008,,13,,Y,,9/09/1994,Y,6:00:00,22:00:00,L,0,3,,1
10656,B0656,B,801,#N/A,801,153.080988,-27.599066,508002,6947205,NULL,NULL,NULL,0,9,RUNCORN,Y,1249568143,SCATS STREAMS PILOT BCC Sunnybank Hut,N,NULL,0,BEENLEIGH RD,PERSSE RD,NULL,1,B,0,27,21/07/1994,27,S&W1852,,Y,Y,Y,,12/12/2007,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10657,B0657,B,798,#N/A,798,153.070822,-27.516221,506997,6956381,NULL,NULL,NULL,0,5,HOLLAND,Y,1249568143,SCATS STREAMS PILOT N7014181P Cavendish Mux,N,NULL,0,HOLLAND RD Ped at,CAVENDISH RD HIGH,NULL,2,B,0,39,3/06/1994,27,S3015,L,Y,Y,Y,Y,19/12/2007,,32,,Y,,3/06/1994,Y,7:00:00,21:00:00,L,0,2,,1
10658,B0658,B,821,#N/A,821,153.019052,-27.474915,501880,6960956,NULL,NULL,NULL,0,11,SOUTH BR,Y,1249568143,3G test8 +61403609287,N,NULL,0,GREY ST,QPAC LOADING BAY,NULL,1,B,0,38,27/01/1995,25,S3065,,Y,N,Y,,27/01/1995,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,1,1005/11-R5/13,1
10660,B0660,B,804,#N/A,804,153.017909,-27.478996,501767,6960504,NULL,NULL,NULL,0,11,SOUTH BR,Y,1249568143,YNEG auto SCATS STREAMS PILOT BCC Wgabba. reduce delays to students travelling between classe,N,NULL,0,CORDELIA ST,GLENELG ST,NULL,1,B,3,47,28/01/1995,25,S3057/2,,Y,Y,Y,Y,28/01/1995,,12,,Y,All Crossings,28/01/1995,Y,7:00:00,21:00:00,L,0,2,1005/31-R5/16,1
10661,B0661,B,818,#N/A,818,153.01533,-27.473299,501512,6961135,NULL,NULL,NULL,0,11,SOUTH BR,Y,1249568143,SCATS STREAMS PILOT BCC Sth Bris Mux,N,NULL,0,MERIVALE ST,PEEL ST,NULL,1,B,3,49,17/02/1995,25,S1886/3,L,Y,Y,Y,Y,17/02/1995,,2,,Y,All Crossings,17/02/1995,Y,7:00:00,21:00:00,L,0,3,,1
10662,B0662,B,819,#N/A,819,153.014339,-27.473805,501414,6961079,NULL,NULL,NULL,0,11,SOUTH BR,Y,1249568143,SCATS STREAMS PILOT BCC Sth Bris Mux,N,NULL,0,CORDELIA ST,PEEL ST,NULL,1,B,3,48,10/02/1995,25,S2044/3,,Y,Y,Y,Y,10/02/1995,,15,,Y,All Crossings,10/02/1995,Y,7:00:00,21:00:00,L,0,3,,1
10663,B0663,B,603,#N/A,603,153.02064,-27.543532,502036,6953356,NULL,NULL,NULL,0,5,MOOROOKA,Y,1249568143,N7003601P Salisbury Mux SCATS not STREAMS PILOT,N,NULL,0,BEAUDESERT RD,EVANS RD,MURIEL AV,1,B,0,82,6/10/1977,25,S3107,L,Y,Y,Y,,14/09/1998,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,A323-R2/5,1
10664,B0664,B,602,#N/A,602,153.02322,-27.535677,502291,6954226,NULL,NULL,NULL,0,5,MOOROOKA,Y,1249568143,SCATS STREAMS PILOT N7003297P Fairfield Mux,N,NULL,0,BEAUDESERT RD,GAINSBOROUGH ST,NULL,1,B,40,81,14/01/1977,25,S3108,L,Y,Y,Y,Y,11/05/1995,,4,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,A324-R2/4,1
10665,B0665,B,600,#N/A,600,153.02408,-27.531831,502376,6954652,NULL,NULL,NULL,0,5,MOOROOKA,Y,1249568143,N7003800P Fairfield Mux SCATS not STREAMS PILOT,N,NULL,0,BEAUDESERT RD PED A,LUXWORTH ST,NULL,2,B,40,79,16/12/1987,28,S3109,,Y,Y,Y,Y,2/03/2009,,2,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,2,A325-R2/2,1
10666,B0666,B,601,#N/A,601,153.024859,-27.532833,502453,6954541,NULL,NULL,NULL,0,5,MOOROOKA,Y,1249568143,Yneg intro P1(8)   SCATS STREAMS PILOT N7003298P Fairfield Mux,N,NULL,0,BEAUDESERT RD,MAYFIELD RD,MOORVALE SHOPPING C,1,B,40,80,3/03/1963,28,S3110,,Y,Y,Y,Y,30/03/2009,,3,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,A316-R2/3,1
10667,B0667,B,627,#N/A,627,153.023149,-27.524888,502284,6955421,NULL,NULL,NULL,0,5,MOOROOKA,Y,1249568143,P3(6) Alt to group 3 S/B L/T into Beaudesert Rd. On SCATS. N7027301P PPOS used to intro P3(6).P3(6) 18sec i. STREAMS PILOT,N,NULL,0,IPSWICH RD,BEAUDESERT RD,NULL,1,B,33,73,14/06/1973,25,S3111,,Y,Y,Y,,8/05/1995,,14,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,A305-R2/7,1
10668,B0668,B,625,#N/A,625,153.029329,-27.518234,502895,6956158,NULL,NULL,NULL,0,5,ANNERLEY,Y,1249568143,All Reds 3.5 seconds N7027298P Fairfield Mux SCATS not STREAMS PILOT,N,NULL,0,IPSWICH RD,CRACKNELL RD,VILLA ST,1,B,33,71,24/10/1964,25,S3112,,Y,Y,Y,Y,10/04/1995,,11,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,A303-R1/11,1
10669,B0669,B,622,#N/A,622,153.031474,-27.512519,503107,6956791,NULL,NULL,NULL,0,5,ANNERLEY,Y,1249568143,A start 61 in pattern 1 to avoid pat change problem N7017516P Fairfield Mux    SCATS STREAMS PILOT,N,NULL,0,IPSWICH RD,EKIBIN RD,NULL,1,B,33,68,7/04/1975,28,S3113,,Y,Y,Y,Y,5/05/2009,,8,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,A304-R1/8,1
10670,B0670,B,628,#N/A,628,153.021328,-27.526874,502104,6955201,NULL,NULL,NULL,0,5,MOOROOKA,Y,1249568143,SCATS STREAMS   PILOT N7027302P Fairfield Mux,N,NULL,0,IPSWICH RD,GOW ST,COLEBROOK ST,1,B,33,74,28/07/1975,28,S3114,,Y,Y,Y,Y,29/04/2009,,15,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,4,A307-R1/13,1
10671,B0671,B,630,#N/A,630,153.013934,-27.537889,501374,6953981,NULL,NULL,NULL,0,5,MOOROOKA,Y,1249568143,SCATS STREAMS PILOT N7027300P Fairfield Mux,N,NULL,0,IPSWICH RD,HAMILTON RD,NULL,1,B,33,77,9/04/1979,28,S3115,L,Y,Y,Y,,17/04/2009,,18,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,A311-R1/16,1
10672,B0672,B,618,#N/A,618,153.034377,-27.503445,503394,6957796,NULL,NULL,NULL,0,5,ANNERLEY,Y,1249568143,Old Plan 13 to 113 DS 09/06          SCATS STREAMS PILOT Optus DSL was N7016186P Wgabba Hut,N,NULL,0,IPSWICH RD,JULIETTE ST,NULL,1,B,33,63,30/05/1967,25,S3116,,Y,Y,Y,Y,28/03/1995,Y,5,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,5,,1
10673,B0673,B,831,#N/A,831,153.018506,-27.529772,501826,6954880,NULL,NULL,NULL,0,5,MOOROOKA,Y,1249568143,SCATS STREAMS PILOT N7027303P Fairfield Mux,N,NULL,0,IPSWICH RD,LUCY ST,DURACK ST,1,B,33,75,2/02/1982,28,S3117,,Y,Y,Y,Y,28/04/2009,,16,,Y,,20/03/2000,Y,7:00:00,21:00:00,L,0,4,A310-R1/14,1
10674,B0674,B,631,#N/A,631,153.01446,-27.535605,501426,6954234,NULL,NULL,NULL,0,5,MOOROOKA,Y,1249568143,SCATS STREAMS PILOT N7027304P Fairfield Mux,N,NULL,0,IPSWICH RD PED at,MOOROOKA RAILWAY ST,NULL,2,B,33,76,27/04/1976,28,S3118,L,Y,Y,Y,Y,23/12/2008,,17,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,2,A306-R/15,1
10675,B0675,B,619,#N/A,619,153.03468,-27.506271,503424,6957483,NULL,NULL,NULL,0,5,ANNERLEY,Y,1249568143,Gp1 and P1(3) alt. P1(3) intro by Ppos.P1(3) Ped across S/B Ips N7016203P Wgabba Hut   SCATS STREAMS PILOTS,N,NULL,0,IPSWICH RD PED at,VICTORIA TCE,NULL,2,B,33,64,23/12/1991,25,S3119/2,,Y,Y,Y,Y,3/09/2004,Y,6,,Y,,8/06/2005,Y,0:00:00,0:00:00,L,0,2,,1
10676,B0676,B,624,#N/A,624,153.03024,-27.515742,502985,6956434,NULL,NULL,NULL,0,5,ANNERLEY,Y,1249568143,N7027297P Fairfield Mux  SCATS not STREAMS PILOT,N,NULL,0,IPSWICH RD PED at,MARY IMMACULATE CON,TAUNTON ST,2,B,33,70,19/11/1971,28,S3120,,Y,Y,Y,Y,22/01/2009,,10,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,2,A301-R1/10,1
10677,B0677,B,626,#N/A,626,153.025536,-27.522089,502520,6955731,NULL,NULL,NULL,0,5,ANNERLEY,Y,1249568143,SCATS STREAMS PILOT N7027299P Fairfield Mux,N,NULL,0,IPSWICH RD,SCHOOL RD,NULL,1,B,33,72,14/06/1973,25,S3121,,Y,Y,Y,Y,30/05/1995,,12,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,A308-R1/12,1
10678,B0678,B,708,#N/A,708,153.030907,-27.513873,503051,6956641,NULL,NULL,NULL,0,5,ANNERLEY,Y,1249568143,SCATS STREAMS PILOTS N7027296P Fairfield Mux,N,NULL,0,IPSWICH RD,VENNER RD,WATERTON ST,1,B,33,69,1/03/1974,25,S3122/2,L,Y,Y,Y,Y,11/04/1995,,9,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,A302-R1/9,1
